Date,Open,High,Low,Close,Volume
2022-05-16,193.300003,195.889999,185.699997,186.509995,16145000
2022-05-17,189.169998,191.399994,185.169998,190.559998,9876700
2022-05-18,186.720001,187.699997,176.270004,177.190002,9665600
2022-05-19,178.050003,186.300003,175.710007,183.479996,10448500
2022-05-20,185.869995,190.190002,179.770004,186.350006,10429400
2022-05-23,186.149994,187.660004,177.889999,187.440002,9602000
2022-05-24,182,184,177.169998,180.339996,7706400
2022-05-25,180.279999,188.869995,180.169998,187.830002,8522100
2022-05-26,186.490005,192.339996,183.089996,191.399994,8049900
2022-05-27,193.190002,195.25,190.369995,195.190002,8586000
2022-05-31,196.179993,199.949997,190.800003,197.440002,11398500
2022-06-01,198.699997,202.740005,191.660004,192.910004,8416200
2022-06-02,192.020004,205.470001,191.720001,205.089996,9623100
2022-06-03,200.139999,202.949997,198.050003,198.979996,7191800
2022-06-06,202.089996,203.869995,195.380005,197.139999,5372000
2022-06-07,194.869995,199.600006,193,198.610001,4839500
2022-06-08,197.949997,207.380005,197.639999,202.830002,7244100
2022-06-09,200.649994,201.690002,192.539993,192.770004,6949000
2022-06-10,182.639999,185.860001,180.850006,182.940002,13065600
2022-06-13,177.070007,179.089996,168.960007,169.690002,10222400
2022-06-14,169.75,172.059998,164.279999,167.539993,11555300
2022-06-15,169.259995,183.850006,168.529999,180.110001,12396000
2022-06-16,174,176.270004,171.559998,173.350006,8201300
2022-06-17,173.630005,179.649994,173.339996,175.509995,12133400
2022-06-21,177.600006,178.619995,169.800003,170.910004,12177600
2022-06-22,170.75,182.820007,170.199997,178.889999,11992400
2022-06-23,180.5,182.759995,175.869995,181.710007,9538200
2022-06-24,183.5,191.190002,181.839996,190.850006,12424000
2022-06-27,191.770004,191.779999,182.389999,189.139999,8363900
2022-06-28,189.199997,192.199997,179.369995,179.600006,7185400
2022-06-29,179.550003,180.669998,175.100006,178.360001,5766800
2022-06-30,177.070007,179.449997,170.300003,174.869995,7894700
2022-07-01,176.490005,180.100006,174.270004,179.949997,5201600
2022-07-05,176.279999,185.919998,172.679993,185.880005,7334300
2022-07-06,185.199997,186.220001,180.820007,184.059998,5753400
2022-07-07,184.270004,190.210007,183.5,189.270004,6334500
2022-07-08,186.020004,189.910004,182.75,186.979996,5835700
2022-07-11,184.729996,184.990005,176.889999,177.339996,6038800
2022-07-12,177.330002,179.779999,173.419998,174.449997,6845300
2022-07-13,170.5,179.179993,169.699997,176.559998,12734400
2022-07-14,175.559998,177.520004,171.820007,174.779999,9039500
2022-07-15,175.580002,189.220001,174.559998,189.110001,16319100
2022-07-18,192.5,199.669998,189.800003,190.919998,16322800
2022-07-19,193.020004,201.970001,188.399994,201.630005,28178700
2022-07-20,208.169998,216.970001,200.100006,216.440002,53920300
2022-07-21,214.300003,224.320007,211.5,223.880005,23430100
2022-07-22,222.380005,229.350006,218.440002,220.440002,17805500
2022-07-25,221.309998,225.229996,216.350006,218.509995,10935200
2022-07-26,216.660004,219.389999,211.639999,213.910004,9508500
2022-07-27,216.479996,227.779999,214.580002,226.75,10508400
2022-07-28,224.600006,228.100006,219.669998,226.020004,8972700
2022-07-29,223.289993,230.75,222.399994,224.899994,9064900
2022-08-01,223.100006,228.389999,221,226.210007,5525000
2022-08-02,222.759995,228.199997,220.880005,221.419998,6361300
2022-08-03,224.789993,228.100006,222.419998,226.729996,6400700
2022-08-04,227.679993,232.070007,225.050003,229.910004,7142700
2022-08-05,225.300003,228.619995,222.869995,226.779999,5539700
2022-08-08,227.490005,241.960007,226.410004,233.490005,10982100
2022-08-09,231.619995,232.199997,224.649994,229.940002,6181200
2022-08-10,236.990005,244.539993,236.600006,244.110001,9254800
2022-08-11,244.679993,251.619995,241.509995,242.699997,8780100
2022-08-12,244.809998,249.410004,243.759995,249.300003,6098500
2022-08-15,248.110001,251.990005,247.509995,249.110001,6527400
2022-08-16,247.160004,249.289993,244.029999,245.690002,5136800
2022-08-17,241.179993,244.240005,237.559998,241.149994,5627200
2022-08-18,241.960007,246.479996,239.279999,245.169998,5280400
2022-08-19,240.949997,243.289993,235.679993,241.160004,7504700
2022-08-22,232.550003,233.479996,224.589996,226.539993,8630100
2022-08-23,226.460007,229.899994,224.300003,224.550003,5276900
2022-08-24,225.660004,234.100006,223.940002,229.610001,5426300
2022-08-25,230.240005,234.160004,229,233.979996,3766900
2022-08-26,233.630005,236.949997,223.149994,223.279999,5349800
2022-08-29,221.929993,229.869995,221.520004,224.570007,7109400
2022-08-30,226.660004,229.789993,218.740005,220.649994,5740400
2022-08-31,227,233.880005,223.429993,223.559998,8615900
2022-09-01,220.720001,230.369995,219.470001,230.039993,7292900
2022-09-02,231.029999,233.880005,225.039993,226.110001,8164900
2022-09-06,225.589996,226.850006,214.690002,218.389999,7469000
2022-09-07,220.210007,229.330002,218.270004,228.960007,8149300
2022-09-08,224.160004,228.740005,221.300003,227.440002,6737400
2022-09-09,229.619995,234.779999,229.619995,233.570007,6699600
2022-09-12,233.610001,239.490005,233.369995,236.529999,6047400
2022-09-13,226.5,227.690002,217.720001,218.130005,8000100
2022-09-14,219.820007,228,215.800003,224.119995,8230300
2022-09-15,230.470001,242.289993,229.100006,235.380005,19454100
2022-09-16,231.220001,241.360001,227.830002,240.130005,18914200
2022-09-19,245.050003,245.25,235.75,243.630005,17912400
2022-09-20,240.369995,250.490005,239.660004,242.850006,16037400
2022-09-21,242.669998,248.300003,236.679993,236.869995,9166800
2022-09-22,235.350006,240.5,231.660004,237.050003,10018000
2022-09-23,235.139999,236.449997,221.429993,226.410004,11207200
2022-09-26,225.600006,232.699997,223.009995,224.070007,8234300
2022-09-27,228.630005,230.639999,220.720001,224.360001,7762200
2022-09-28,229.690002,246.649994,227.380005,245.199997,17579700
2022-09-29,241.610001,246.979996,235.679993,239.710007,18994900
2022-09-30,237,242.440002,233.259995,235.440002,11848600
2022-10-03,237.850006,241.539993,232.850006,239.039993,8657400
2022-10-04,244.839996,245.800003,233.25,240.740005,13925900
2022-10-05,238.759995,241.589996,227.380005,236.729996,10825600
2022-10-06,236.679993,244.279999,233.910004,240.020004,9188900
2022-10-07,235.770004,237.330002,224.279999,224.75,9806100
2022-10-10,225.639999,233.830002,224.229996,229.979996,9991100
2022-10-11,226.050003,230.440002,213.699997,214.289993,15282400
2022-10-12,214.300003,223.669998,212.639999,220.869995,12952600
2022-10-13,212.690002,234.470001,211.729996,232.509995,17505000
2022-10-14,237.800003,238.800003,229.509995,230,15293400
2022-10-17,234.410004,249.919998,234.399994,245.100006,21057800
2022-10-18,249.800003,250.369995,237.729996,240.860001,25776700
2022-10-19,265,279.299988,262.660004,272.380005,46685300
2022-10-20,272.779999,278.380005,266.380005,268.160004,17207100
2022-10-21,268.950012,290.75,265.679993,289.570007,24889100
2022-10-24,290.230011,290.48999,280.359985,282.450012,13326400
2022-10-25,286.950012,297.589996,285.549988,291.019989,15100700
2022-10-26,290.040009,305.630005,288.040009,298.619995,15714100
2022-10-27,298.329987,305.209991,294.779999,296.940002,14612600
2022-10-28,297.700012,301.190002,292.290009,295.720001,9960500
2022-10-31,295.130005,297.619995,289.5,291.880005,7505100
2022-11-01,296.170013,299.700012,286.420013,286.75,6916400
2022-11-02,286.399994,287.329987,272.839996,273,10367600
2022-11-03,271.25,276.290009,268.799988,269.059998,7057400
2022-11-04,272.019989,274.970001,255.320007,260.790009,11124700
2022-11-07,261.059998,261.149994,252.089996,258.600006,7927000
2022-11-08,259.920013,266.079987,256.880005,263.459991,7683800
2022-11-09,259.660004,260.899994,254.220001,254.660004,7266000
2022-11-10,265.98999,275.359985,260.089996,274.970001,9667300
2022-11-11,274.470001,290.660004,271.559998,290.130005,9573800
2022-11-14,290,311,288.190002,299.269989,17978200
2022-11-15,309.200012,312.709991,302.549988,310.200012,14626900
2022-11-16,309.940002,310.48999,303.609985,306.019989,8038600
2022-11-17,294.720001,299.820007,291,295.279999,9838200
2022-11-18,297.329987,298,287,287.980011,8400100
2022-11-21,291,291.869995,282.660004,285.049988,7256500
2022-11-22,284.98999,286.980011,277.339996,286.690002,6245100
2022-11-23,285.910004,292.470001,283.76001,291.5,5919000
2022-11-25,289,289.209991,284.170013,285.540009,3236000
2022-11-28,284,289.549988,280.529999,281.170013,4703400
2022-11-29,282.5,282.959991,275.940002,280.959991,5786900
2022-11-30,281.369995,308.26001,280.410004,305.529999,16070100
2022-12-01,303.98999,319.799988,303.029999,316.950012,14664900
2022-12-02,310.48999,321.98999,310,320.410004,12690600
2022-12-05,316.459991,322.769989,310.920013,312.589996,8423000
2022-12-06,311,313.220001,303.130005,305.559998,7195400
2022-12-07,306.5,309.609985,302.100006,308.420013,7821600
2022-12-08,309.109985,312.380005,304.809998,310.26001,7205300
2022-12-09,321.450012,329,319.519989,320.01001,14364000
2022-12-12,320,323.179993,308.850006,315.179993,10148600
2022-12-13,328,332.720001,317.200012,320.339996,10756400
2022-12-14,318.970001,324.709991,314.420013,317.829987,7543300
2022-12-15,302.119995,303.390015,286.549988,290.410004,17724600
2022-12-16,288.76001,294.720001,288.700012,290.709991,14080000
2022-12-19,289.730011,292.25,286.130005,288.299988,6163700
2022-12-20,281.23999,289.279999,280.809998,288.190002,6918100
2022-12-21,289.98999,300.660004,286.5,297.959991,6376200
2022-12-22,298.089996,298.880005,290.809998,297.75,7856200
2022-12-23,296.179993,298.459991,291.910004,294.959991,4251100
2022-12-27,293.190002,293.570007,282.130005,284.170013,5778100
2022-12-28,281.920013,285.190002,273.410004,276.880005,5964400
2022-12-29,283.179993,295.5,281.01001,291.119995,9588500
2022-12-30,285.529999,295.01001,283.220001,294.880005,7566900
2023-01-03,298.059998,298.390015,288.700012,294.950012,6764000
2023-01-04,298.23999,311.140015,295.51001,309.410004,9345100
2023-01-05,307,314.179993,304.549988,309.700012,8328400
2023-01-06,311.570007,316.769989,303.690002,315.549988,8959800
2023-01-09,316.829987,321.700012,313.220001,315.170013,6766600
2023-01-10,311.070007,329.350006,311.070007,327.540009,13072300
2023-01-11,326.5,328.880005,321.350006,327.26001,9579700
2023-01-12,332.5,332.950012,323.140015,330.130005,10856200
2023-01-13,329.970001,336.649994,328.890015,332.820007,8286800
2023-01-17,331.079987,332.5,323.600006,326.220001,9247000
2023-01-18,326.75,330.079987,321.25,326.329987,7814100
2023-01-19,322.570007,324.890015,313.390015,315.779999,18008200
2023-01-20,336.790009,344,332.630005,342.5,28430300
2023-01-23,341.720001,362.25,340.630005,357.420013,15646900
2023-01-24,357.529999,365.649994,355.140015,363.829987,11796500
2023-01-25,360.570007,368.899994,358.5,367.959991,7766900
2023-01-26,368.769989,369.019989,361.700012,364.869995,8256800
2023-01-27,363.200012,365.920013,360.589996,360.769989,6703500
2023-01-30,358.440002,360.950012,352.859985,353.109985,5127600
2023-01-31,349.980011,355.950012,348.709991,353.859985,5660700
2023-02-01,353.859985,365.390015,349.910004,361.98999,8005200
2023-02-02,365.160004,368.320007,358.429993,366.890015,7857000
2023-02-03,359.079987,379.429993,359,365.899994,9402000
2023-02-06,363.640015,368.450012,360.679993,361.480011,4994900
2023-02-07,358.51001,364.179993,354.179993,362.950012,6289400
2023-02-08,360.019989,368.190002,358.309998,366.829987,6253200
2023-02-09,372.410004,373.829987,361.73999,362.5,6901100
2023-02-10,359.160004,362.140015,347.140015,347.359985,7291100
2023-02-13,349.5,359.700012,344.25,358.570007,7134400
2023-02-14,357.549988,363.75,353.399994,359.959991,4624800
2023-02-15,356.630005,362.880005,354.23999,361.420013,3966000
2023-02-16,355,361.5,350.309998,350.709991,5215700
2023-02-17,347.910004,349,342.440002,347.959991,5294700
2023-02-21,342.850006,344.130005,336.420013,337.5,5710300
2023-02-22,337.5,341.910004,332.820007,334.880005,4546200
2023-02-23,331.230011,331.279999,314.299988,323.649994,13238700
2023-02-24,319.299988,321.5,314.519989,317.149994,6830700
2023-02-27,323.869995,330,322.119995,323.029999,6142600
2023-02-28,323.700012,327.619995,321.170013,322.130005,3676100
2023-03-01,321.549988,326.600006,312.359985,313.480011,4911300
2023-03-02,310.959991,315.570007,310.380005,311.880005,4911000
2023-03-03,315.450012,317.48999,310.820007,315.179993,5953300
2023-03-06,317,323.299988,311.839996,312.029999,5660700
2023-03-07,312.679993,314.299988,306.619995,308.470001,4553100
2023-03-08,309.290009,311.829987,305.75,311.790009,3479500
2023-03-09,312.079987,312.51001,294.880005,297.779999,7443400
2023-03-10,297.899994,298.790009,289,292.76001,5759300
2023-03-13,287.339996,299.23999,285.329987,293.51001,6292400
2023-03-14,295.970001,297.450012,290.309998,294.940002,5956700
2023-03-15,292.51001,306.309998,292.279999,303.790009,9215300
2023-03-16,304.75,316.600006,301.709991,310.059998,7903700
2023-03-17,310.059998,310.76001,300,303.5,6918800
2023-03-20,299.790009,307.5,296,305.130005,5113400
2023-03-21,306.320007,307.920013,300.429993,305.790009,4886300
2023-03-22,306.309998,306.450012,293.540009,293.899994,5808000
2023-03-23,304.679993,322.779999,304.140015,320.369995,15653300
2023-03-24,320.630005,331.829987,320.630005,328.390015,12991700
2023-03-27,327.549988,336.440002,324.410004,327.660004,8625800
2023-03-28,326.059998,333.320007,321.279999,323.519989,6489400
2023-03-29,326.290009,332.850006,325.730011,332.029999,6287300
2023-03-30,340.269989,343.290009,335.299988,338.429993,7131500
2023-03-31,340.049988,345.839996,337.200012,345.480011,5610200
2023-04-03,341.829987,348.579987,340.399994,348.279999,4413700
2023-04-04,348.48999,349.799988,343.950012,346.75,3298100
2023-04-05,345.299988,345.429993,336.25,342.350006,4205500
2023-04-06,339.339996,340.480011,332.630005,339.329987,4660500
2023-04-10,335.269989,339.880005,333.359985,338.98999,2657900
2023-04-11,343.450012,347.140015,337.640015,338.209991,4044800
2023-04-12,340.809998,342.799988,330.040009,331.029999,3965400
2023-04-13,339.98999,346.429993,338.75,346.190002,7406400
2023-04-14,342.940002,344.850006,336.410004,338.630005,5350500
2023-04-17,338,338.390015,327.5,332.720001,6136000
2023-04-18,335,337.190002,330.5,333.700012,17944500
2023-04-19,324.209991,325.75,316.100006,323.119995,22128300
2023-04-20,320.390015,331.429993,318.329987,325.350006,9947800
2023-04-21,323,328.290009,319.5,327.980011,6348000
2023-04-24,330.200012,334.660004,326.75,329.019989,5586600
2023-04-25,328.5,328.660004,321.100006,322.549988,5426600
2023-04-26,321.359985,325.899994,320.470001,321.149994,4623200
2023-04-27,324.299988,327.450012,317.440002,325.850006,5618800
2023-04-28,325.23999,330.809998,324,329.929993,4221900
2023-05-01,329.440002,331.230011,318.089996,324.119995,5341500
2023-05-02,325,326.070007,315.619995,317.549988,4318600
2023-05-03,317.549988,324.619995,315.850006,319.299988,5064100
2023-05-04,319.01001,323.609985,317.950012,320.779999,3879700
2023-05-05,323.609985,324.149994,319.440002,322.76001,3988600
2023-05-08,322.98999,332.559998,322.029999,331.209991,5488600
2023-05-09,330.670013,336.320007,329.73999,332.140015,5544900
2023-05-10,335.209991,337.109985,329.51001,335.420013,4289900
2023-05-11,334.980011,345.470001,331.839996,344.76001,8033500
2023-05-12,344.76001,348.170013,337.359985,339.890015,6079900
2023-05-15,340.619995,341.899994,335.540009,335.890015,3653000
2023-05-16,334,335.170013,331.910004,333.75,3332200
2023-05-17,331.76001,341.380005,329.619995,339.959991,3958800
2023-05-18,347.25,375.869995,346.369995,371.290009,20925200
2023-05-19,369.859985,369.98999,363.809998,365.359985,7850900
2023-05-22,365.359985,372.01001,362.5,363.01001,5406400
2023-05-23,360.23999,364.170013,354.309998,355.98999,6866100
2023-05-24,356.929993,367.149994,356.630005,364.850006,7973300
2023-05-25,359.609985,367.450012,357.420013,359,6263100
2023-05-26,361.100006,383.76001,356,378.880005,9360400
2023-05-30,397.480011,405.109985,385.790009,392.980011,10865000
2023-05-31,391.890015,396.26001,388.910004,395.230011,6988000
2023-06-01,397.410004,407.519989,393.079987,403.130005,7160100
2023-06-02,402.890015,406.579987,395.899994,400.470001,5897300
2023-06-05,400.470001,413.859985,400.149994,403.540009,7247400
2023-06-06,405,405.119995,396.929993,399.290009,4991500
2023-06-07,410.429993,418.950012,399.230011,399.769989,11932400
2023-06-08,399.769989,409.540009,396.339996,409.369995,5991100
2023-06-09,424.5,425.899994,414.76001,420.019989,12363000
2023-06-12,418.829987,424.700012,416.570007,423.970001,5959500
2023-06-13,430.01001,437.269989,428.399994,435.730011,7820500
2023-06-14,434.98999,447.329987,433.5,440.859985,8413100
2023-06-15,444.100006,448.649994,439.5,445.269989,7099900
2023-06-16,446.149994,447.51001,430.899994,431.959991,8745500
2023-06-20,430.179993,440,430,434.700012,4756000
2023-06-21,432.649994,434.549988,422.540009,424.450012,5146400
2023-06-22,422.929993,424.709991,418.679993,422.480011,4869500
2023-06-23,418.589996,425.820007,417.730011,424.019989,8293900
2023-06-26,422.440002,430.959991,414.899994,415.940002,4640000
2023-06-27,417.390015,420.880005,411.5,417.079987,4818100
2023-06-28,423.100006,437.290009,422.890015,429.839996,8811300
2023-06-29,434.329987,437.850006,426.149994,428.23999,4932300
2023-06-30,431.100006,444.119995,431.100006,440.48999,7342000
2023-07-03,439.76001,441.549988,431.619995,441.440002,3733200
2023-07-05,444.910004,450.970001,439.619995,445.899994,6869500
2023-07-06,440,442.799988,430.720001,438.839996,4938800
2023-07-07,438.600006,442.329987,435.839996,438.100006,4160100
2023-07-10,438.519989,444.410004,436.820007,441.709991,4251700
2023-07-11,438.649994,440.799988,431.040009,440.209991,4574600
2023-07-12,444.549988,445.410004,437.75,444.049988,5731700
2023-07-13,447,451.670013,441.179993,450.380005,6157500
2023-07-14,452.790009,456.480011,439.700012,441.910004,7184900
2023-07-17,445.570007,456.679993,445.109985,450.049988,6891700
2023-07-18,451,478.149994,448.779999,474.799988,13196900
2023-07-19,476.859985,485,470,477.589996,20996500
2023-07-20,447,448.5,432,437.420013,23989700
2023-07-21,437.369995,438.23999,423.190002,427.5,17303700
2023-07-24,425,428.640015,419.190002,428.369995,8264400
2023-07-25,427.179993,430.880005,426.130005,427.700012,4859800
2023-07-26,424.200012,425.26001,415.589996,422.670013,6009200
2023-07-27,426.899994,427.519989,411.880005,413.170013,6594500
2023-07-28,415.559998,427.470001,413.76001,425.779999,6424200
2023-07-31,426.51001,439.130005,426.299988,438.970001,6587600
2023-08-01,437.369995,445.25,431.399994,438.619995,5711500
2023-08-02,435.230011,435.559998,426.559998,429.700012,4912200
2023-08-03,427.799988,441.929993,427.190002,431,6243900
2023-08-04,433.059998,436.5,426.269989,431.600006,5439700
2023-08-07,436.459991,441.109985,428.910004,440.76001,4781300
2023-08-08,440.359985,443.570007,435.100006,438.299988,3767200
2023-08-09,439.73999,440.619995,427.589996,428.899994,3846600
2023-08-10,431.119995,438.119995,428.690002,429.980011,5467600
2023-08-11,428.980011,430.630005,421.329987,421.660004,3925200
2023-08-14,421.98999,428.850006,418.779999,427.779999,3966000
2023-08-15,424.410004,429.119995,421.040009,423.700012,3368000
2023-08-16,423.730011,424.51001,415.25,415.450012,3967000
2023-08-17,415,415.23999,401.579987,403,6031500
2023-08-18,399.329987,406.519989,398.149994,404.529999,4309200
2023-08-21,402.230011,409.609985,399.5,408.290009,3861600
2023-08-22,409,415.73999,407.399994,413.170013,3603300
2023-08-23,418.399994,437.019989,417.709991,427.549988,8174700
2023-08-24,425.410004,427.589996,406.170013,406.929993,5687800
2023-08-25,412,419.25,407.559998,416.029999,5390900
2023-08-28,418.040009,419.829987,413.269989,418.059998,2928600
2023-08-29,416,432.170013,414.5,429.98999,4486700
2023-08-30,430.850006,438.160004,428.350006,434.670013,3625400
2023-08-31,431.230011,437.149994,431.230011,433.679993,3803000
2023-09-01,437.730011,445.5,435.929993,439.880005,4792100
2023-09-05,438.390015,453.450012,438,448.679993,6155900
2023-09-06,448.609985,451.390015,440.48999,445.76001,3862300
2023-09-07,441.149994,444.600006,436.700012,443.140015,2922700
2023-09-08,443.559998,446.809998,438.850006,442.799988,2697500
2023-09-11,443.070007,449.890015,442.75,445.359985,2913800
2023-09-12,442.850006,445.440002,434.119995,434.690002,3124000
2023-09-13,435.5,438.399994,410.690002,412.23999,11843000
2023-09-14,410.399994,411.390015,400,400.48999,10709000
2023-09-15,401,404.700012,395.029999,396.940002,9110700
2023-09-18,395.5,399.470001,392.600006,394.399994,4704700
